customer_id,country,city,signup_ts,is_business,loyalty_tier
500,SA,Makkah,2025-02-04T09:59:26,0,silver
501,EG,Cairo,2024-09-08T18:07:40,1,silver
502,KW,Kuwait City,2025-07-07T02:35:31,0,none
503,QA,Doha,2025-03-26T16:15:04,0,none
504,SA,Madinah,2024-04-05T00:57:23,0,none
505,SA,Dammam,2025-10-30T12:41:32,0,none
506,EG,Giza,2025-11-15T01:23:29,0,silver
507,SA,Dammam,2024-08-13T06:58:48,0,gold
508,EG,Giza,2025-06-17T07:47:53,0,silver
509,SA,Jeddah,2025-08-27T21:01:21,0,none
510,SA,Jeddah,2025-10-25T05:51:59,0,silver
511,SA,Khobar,2025-03-29T16:31:02,0,none
512,EG,Giza,2026-01-16T05:41:11,0,none
513,SA,Makkah,2025-03-21T22:49:52,0,none
514,SA,Dammam,2024-01-14T04:24:47,0,none
515,SA,Tabuk,2024-09-30T19:25:37,0,gold
516,SA,Dammam,2024-04-05T17:24:53,0,silver
517,SA,Riyadh,2025-12-09T05:21:27,0,none
518,EG,Giza,2024-09-03T11:52:25,1,gold
519,SA,Madinah,2025-12-05T08:31:13,1,gold
520,EG,Cairo,2024-09-25T07:11:26,0,gold
521,KW,Kuwait City,2024-04-02T18:26:36,0,none
522,SA,Riyadh,2026-01-17T12:28:21,1,gold
523,SA,Jeddah,2024-09-03T10:29:34,0,silver
524,AE,Sharjah,2025-10-27T04:10:37,0,silver
525,SA,Dammam,2024-08-02T04:44:21,0,none
526,SA,Jeddah,2025-12-02T14:04:39,1,silver
527,BH,Manama,2025-12-29T21:48:57,0,none
528,OM,Muscat,2024-06-18T19:21:23,0,gold
529,EG,Alexandria,2024-05-20T12:47:02,1,gold
530,SA,Makkah,2025-06-12T05:46:56,0,silver
531,AE,Ajman,2025-09-08T13:09:55,0,none
532,AE,Ajman,2024-02-14T21:28:23,0,none
533,SA,Makkah,2024-03-16T08:43:33,0,none
534,AE,Dubai,2025-10-21T19:49:01,0,none
535,SA,Makkah,2024-07-22T10:31:42,1,gold
536,SA,Khobar,2024-06-05T17:30:29,0,silver
537,SA,Khobar,2024-10-08T06:29:43,0,silver
538,SA,Dammam,2025-06-16T09:02:05,1,silver
539,SA,Riyadh,2024-09-21T08:01:13,0,none
540,EG,Giza,2025-01-19T06:12:38,0,none
541,OM,Muscat,2025-10-10T02:44:01,0,gold
542,AE,Sharjah,2024-11-05T23:04:57,1,platinum
543,EG,Cairo,2024-10-08T09:16:46,0,silver
544,OM,Muscat,2024-08-24T14:53:55,1,platinum
545,SA,Makkah,2025-09-09T09:34:48,1,silver
546,SA,Makkah,2025-10-09T13:23:40,0,none
547,SA,Khobar,2025-05-11T18:41:02,1,silver
548,SA,Jeddah,2025-11-14T22:55:19,1,platinum
549,EG,Cairo,2024-03-17T15:14:07,0,none
550,SA,Khobar,2025-12-21T23:20:11,1,gold
551,SA,Jeddah,2025-11-17T19:05:04,0,none
552,SA,Madinah,2024-01-06T05:01:18,0,none
553,SA,Jeddah,2026-01-13T17:40:06,1,silver
554,QA,Doha,2024-01-09T18:22:25,1,gold
555,SA,Dammam,2025-08-05T06:34:05,0,none
556,SA,Tabuk,2024-05-01T01:17:57,0,gold
557,SA,Riyadh,2024-12-14T20:25:02,0,none
558,SA,Dammam,2024-09-21T05:09:19,0,none
559,AE,Abu Dhabi,2024-12-04T01:40:54,0,none
560,SA,Tabuk,2024-04-14T06:35:25,0,none
561,SA,Khobar,2024-02-08T13:34:09,0,none
562,SA,Khobar,2025-09-30T11:19:04,0,silver
563,EG,Alexandria,2025-02-20T20:31:53,0,none
564,AE,Ajman,2025-01-16T16:04:05,0,none
565,AE,Dubai,2025-10-24T20:34:06,1,gold
566,AE,Ajman,2025-02-07T23:27:23,0,none
567,EG,Alexandria,2024-12-22T18:41:30,0,none
568,SA,Jeddah,2024-07-13T13:01:17,0,silver
569,SA,Jeddah,2024-06-08T17:43:17,1,gold
570,SA,Riyadh,2025-03-19T15:13:50,0,none
571,SA,Tabuk,2024-07-12T15:14:57,0,silver
572,EG,Alexandria,2024-04-30T13:53:30,0,gold
573,SA,Riyadh,2025-03-03T10:17:21,0,none
574,EG,Cairo,2025-07-04T06:59:22,0,silver
575,KW,Kuwait City,2024-07-15T10:11:52,0,none
576,SA,Jeddah,2024-10-20T23:25:12,1,silver
577,QA,Doha,2025-12-25T23:54:56,0,none
578,AE,Sharjah,2025-07-20T13:30:50,0,none
579,KW,Kuwait City,2025-03-25T02:33:50,0,none
580,SA,Riyadh,2025-12-25T23:46:37,0,none
581,SA,Jeddah,2026-01-16T22:26:23,0,none
582,SA,Tabuk,2025-08-18T11:06:33,0,silver
583,SA,Tabuk,2025-12-02T01:50:24,0,none
584,SA,Khobar,2024-11-09T12:29:39,0,none
585,QA,Doha,2024-10-26T08:57:18,0,gold
586,AE,Abu Dhabi,2024-10-15T18:44:37,0,silver
587,SA,Dammam,2026-01-27T18:48:30,1,gold
588,SA,Makkah,2025-08-01T13:33:22,0,none
589,SA,Riyadh,2025-06-12T09:41:33,0,none
590,SA,Makkah,2025-07-04T04:11:42,0,gold
591,QA,Doha,2024-06-30T10:20:36,0,none
592,SA,Riyadh,2025-09-20T22:25:49,0,none
593,SA,Tabuk,2025-10-21T04:06:13,0,none
594,AE,Dubai,2025-04-10T22:01:50,0,none
595,SA,Khobar,2025-08-29T08:03:15,0,none
596,SA,Riyadh,2024-03-01T11:52:12,0,silver
597,AE,Ajman,2024-09-22T22:48:13,0,none
598,AE,Ajman,2024-03-13T03:19:45,1,silver
599,OM,Muscat,2024-07-25T12:09:15,0,none
600,AE,Abu Dhabi,2024-08-21T07:17:10,0,none
601,SA,Jeddah,2024-10-02T02:13:17,0,silver
602,EG,Alexandria,2024-04-11T19:18:29,0,silver
603,QA,Doha,2024-10-07T17:13:44,0,silver
604,AE,Sharjah,2024-08-22T21:05:45,0,none
605,BH,Manama,2025-05-06T08:46:14,0,silver
606,EG,Alexandria,2025-05-27T09:16:07,1,silver
607,KW,Kuwait City,2025-02-20T10:25:33,1,silver
608,SA,Riyadh,2024-11-26T14:36:19,0,none
609,EG,Alexandria,2024-04-20T00:22:06,0,none
610,SA,Khobar,2024-05-28T14:21:08,0,none
611,AE,Ajman,2026-02-01T05:00:05,1,gold
612,AE,Ajman,2025-02-15T11:54:08,0,none
613,BH,Manama,2025-06-10T13:44:18,0,none
614,OM,Muscat,2024-09-04T21:06:14,0,silver
615,SA,Madinah,2024-09-15T13:09:37,0,none
616,EG,Alexandria,2024-12-23T10:33:16,0,none
617,EG,Alexandria,2024-12-06T04:02:06,0,none
618,SA,Madinah,2024-01-20T18:12:58,0,none
619,SA,Jeddah,2024-10-07T12:01:18,0,gold
620,SA,Tabuk,2024-04-25T10:31:04,0,none
621,EG,Giza,2024-02-07T05:24:18,0,none
622,SA,Madinah,2025-11-17T21:59:52,0,none
623,OM,Muscat,2025-05-03T16:39:54,1,silver
624,SA,Tabuk,2025-12-11T09:05:54,0,silver
625,OM,Muscat,2024-01-02T13:11:17,0,silver
626,SA,Dammam,2025-06-13T05:28:09,0,none
627,EG,Alexandria,2024-04-05T16:03:48,0,none
628,SA,Khobar,2025-12-19T16:43:56,0,none
629,AE,Ajman,2024-04-26T14:58:01,1,silver
630,EG,Alexandria,2025-02-26T15:38:43,1,silver
631,QA,Doha,2024-02-23T13:17:16,0,none
632,EG,Giza,2025-07-01T08:35:35,0,none
633,SA,Madinah,2024-12-28T03:50:18,1,gold
634,SA,Riyadh,2025-12-23T10:52:19,1,silver
635,SA,Makkah,2024-09-20T03:12:36,0,silver
636,SA,Tabuk,2024-03-04T02:02:43,0,none
637,AE,Sharjah,2024-05-25T13:12:32,0,silver
638,AE,Abu Dhabi,2026-01-11T09:31:46,0,none
639,EG,Cairo,2026-01-24T05:15:53,1,platinum
640,KW,Kuwait City,2025-10-14T00:48:37,0,gold
641,EG,Cairo,2024-03-08T10:56:14,0,gold
642,EG,Alexandria,2024-10-04T16:34:59,1,silver
643,SA,Tabuk,2024-04-22T15:44:51,0,none
644,SA,Dammam,2026-02-26T08:18:26,1,platinum
645,AE,Dubai,2024-03-14T21:29:06,0,gold
646,KW,Kuwait City,2025-12-22T16:01:41,0,silver
647,SA,Tabuk,2024-11-30T11:44:19,0,gold
648,SA,Makkah,2025-09-11T17:12:34,0,none
649,AE,Sharjah,2026-01-02T01:50:01,0,none
650,SA,Tabuk,2026-02-01T07:05:50,0,silver
651,SA,Tabuk,2024-08-06T15:32:55,0,none
652,KW,Kuwait City,2024-01-25T20:13:12,1,gold
653,AE,Ajman,2025-06-17T08:35:22,0,silver
654,SA,Khobar,2025-11-07T15:07:25,0,none
655,KW,Kuwait City,2025-07-23T08:59:38,0,silver
656,SA,Tabuk,2024-04-29T00:20:39,0,none
657,KW,Kuwait City,2026-01-22T14:04:38,0,none
658,SA,Madinah,2024-04-05T12:37:12,0,gold
659,AE,Ajman,2024-05-14T10:41:46,0,none
660,SA,Tabuk,2024-02-23T08:52:50,0,none
661,SA,Madinah,2024-11-25T11:02:38,0,silver
662,KW,Kuwait City,2025-01-18T01:56:26,0,none
663,SA,Jeddah,2025-11-06T10:14:26,0,none
664,SA,Tabuk,2025-11-07T02:07:04,0,none
665,SA,Khobar,2024-04-29T05:39:53,0,none
666,AE,Dubai,2025-09-10T10:10:10,0,none
667,EG,Cairo,2025-10-02T22:27:41,0,none
668,OM,Muscat,2025-09-27T18:08:53,0,none
669,SA,Jeddah,2024-10-30T05:30:28,1,gold
670,SA,Khobar,2024-04-24T16:49:55,0,none
671,SA,Jeddah,2024-10-21T22:54:09,0,none
672,AE,Abu Dhabi,2024-07-11T06:57:43,0,silver
673,OM,Muscat,2024-11-09T17:44:18,0,none
674,AE,Sharjah,2025-09-29T00:48:09,0,none
675,AE,Abu Dhabi,2024-12-07T14:27:41,0,none
676,SA,Riyadh,2024-07-21T18:49:39,1,silver
677,QA,Doha,2024-01-31T19:36:23,0,none
678,SA,Tabuk,2024-10-03T19:18:51,1,platinum
679,SA,Jeddah,2024-01-24T16:19:51,0,none
680,SA,Tabuk,2024-03-04T11:42:46,0,gold
681,SA,Madinah,2025-10-02T09:00:38,1,silver
682,SA,Dammam,2024-02-26T16:31:15,0,gold
683,SA,Dammam,2025-01-18T17:09:42,0,gold
684,SA,Riyadh,2025-03-26T22:27:36,0,silver
685,AE,Dubai,2025-11-06T16:56:11,0,silver
686,SA,Makkah,2024-06-16T05:25:08,1,silver
687,SA,Jeddah,2024-10-06T08:22:06,0,none
688,BH,Manama,2025-09-30T15:23:39,0,none
689,EG,Cairo,2024-11-10T00:36:19,0,none
690,SA,Riyadh,2024-09-25T19:31:27,0,none
691,SA,Makkah,2026-02-12T06:17:00,0,silver
692,KW,Kuwait City,2024-07-01T00:08:33,1,silver
693,SA,Jeddah,2024-06-30T01:46:43,0,none
694,SA,Riyadh,2025-04-18T10:08:22,0,none
695,QA,Doha,2026-02-23T06:15:08,0,gold
696,SA,Madinah,2025-01-12T10:50:52,0,none
697,EG,Cairo,2024-01-03T00:44:31,1,silver
698,AE,Abu Dhabi,2025-05-02T08:26:38,0,gold
699,AE,Sharjah,2025-04-14T11:20:56,0,silver
700,SA,Khobar,2024-08-21T08:56:24,0,none
701,SA,Khobar,2024-07-11T08:07:51,1,gold
702,SA,Dammam,2025-05-01T11:38:56,1,gold
703,SA,Riyadh,2024-11-20T11:54:07,0,none
704,KW,Kuwait City,2025-02-11T23:23:36,0,silver
705,SA,Dammam,2025-06-13T20:53:24,1,gold
706,AE,Dubai,2024-08-06T17:11:49,0,none
707,EG,Cairo,2025-11-20T11:04:20,0,none
708,EG,Giza,2025-01-19T02:10:02,1,silver
709,SA,Jeddah,2024-05-27T13:58:45,0,none
710,SA,Riyadh,2024-05-17T12:22:53,0,silver
711,OM,Muscat,2025-09-08T01:26:41,0,none
712,AE,Dubai,2024-12-10T14:30:32,1,gold
713,EG,Alexandria,2024-09-27T23:48:36,1,gold
714,QA,Doha,2025-01-26T06:26:55,0,none
715,EG,Giza,2024-09-01T17:46:38,0,silver
716,SA,Madinah,2024-11-27T01:00:54,0,none
717,AE,Sharjah,2025-12-11T16:48:00,0,gold
718,SA,Jeddah,2025-09-12T14:43:44,0,none
719,AE,Ajman,2024-09-29T07:52:02,1,gold
720,BH,Manama,2024-07-08T01:33:09,1,silver
721,SA,Khobar,2024-07-10T11:21:48,0,silver
722,SA,Makkah,2025-01-31T00:28:44,1,silver
723,SA,Jeddah,2025-02-09T15:33:47,0,gold
724,BH,Manama,2024-05-12T04:59:53,0,silver
725,SA,Dammam,2024-09-19T16:02:39,0,gold
726,SA,Madinah,2025-05-28T01:58:01,0,silver
727,SA,Tabuk,2025-04-14T01:25:33,0,none
728,SA,Makkah,2024-04-27T05:32:04,1,silver
729,SA,Riyadh,2024-06-20T02:51:24,0,silver
730,SA,Riyadh,2024-02-23T04:05:18,0,silver
731,SA,Tabuk,2024-06-25T13:09:46,0,silver
732,SA,Makkah,2024-03-09T13:23:08,0,none
733,SA,Dammam,2026-02-11T09:15:35,0,none
734,SA,Tabuk,2024-06-10T03:02:47,0,silver
735,SA,Khobar,2025-08-28T02:36:59,0,silver
736,AE,Abu Dhabi,2024-08-13T19:27:38,0,none
737,SA,Khobar,2025-03-29T03:51:16,1,silver
738,SA,Riyadh,2025-06-06T08:21:16,0,none
739,SA,Dammam,2025-09-27T11:00:05,0,silver
740,SA,Khobar,2025-09-10T07:30:31,0,none
741,SA,Riyadh,2024-05-16T23:54:36,0,none
742,SA,Riyadh,2024-05-22T14:24:25,0,none
743,KW,Kuwait City,2025-07-14T07:22:22,0,silver
744,SA,Khobar,2025-04-17T05:10:16,0,none
745,SA,Makkah,2025-03-13T12:08:53,0,none
746,SA,Khobar,2024-02-16T11:00:34,0,none
747,SA,Tabuk,2026-01-12T07:35:28,1,silver
748,SA,Jeddah,2025-05-06T18:40:12,0,none
749,EG,Cairo,2024-12-08T12:20:21,0,silver
750,EG,Giza,2024-04-17T09:14:55,0,none
751,SA,Madinah,2025-04-03T11:27:52,0,none
752,SA,Madinah,2024-02-16T02:35:57,0,silver
753,SA,Khobar,2024-12-05T23:28:57,0,silver
754,SA,Khobar,2025-02-19T12:49:52,0,none
755,AE,Sharjah,2024-08-25T06:21:55,0,silver
756,SA,Madinah,2025-12-31T23:51:54,0,none
757,SA,Dammam,2025-09-16T10:12:53,0,silver
758,QA,Doha,2025-10-21T23:58:51,0,none
759,SA,Riyadh,2025-07-30T19:19:47,0,silver
760,SA,Tabuk,2025-02-23T10:28:13,1,silver
761,AE,Dubai,2025-10-27T09:06:45,0,silver
762,SA,Khobar,2024-08-15T02:43:54,0,none
763,SA,Makkah,2025-07-02T04:00:58,1,gold
764,SA,Dammam,2024-02-16T14:37:29,1,silver
765,QA,Doha,2024-09-18T19:58:55,1,silver
766,SA,Tabuk,2026-02-02T05:46:12,0,none
767,SA,Madinah,2025-09-07T22:38:10,1,gold
768,SA,Khobar,2025-08-22T00:28:09,0,none
769,SA,Dammam,2026-02-24T07:37:48,1,silver
770,AE,Abu Dhabi,2024-03-09T23:25:04,0,none
771,SA,Tabuk,2025-06-30T13:10:35,0,silver
772,AE,Ajman,2026-02-15T00:33:43,1,gold
773,AE,Abu Dhabi,2024-06-19T21:52:45,0,silver
774,EG,Alexandria,2024-07-27T00:44:42,1,gold
775,SA,Riyadh,2025-03-21T03:56:54,0,silver
776,KW,Kuwait City,2025-01-11T23:26:11,0,none
777,AE,Sharjah,2025-05-02T06:07:55,0,silver
778,SA,Tabuk,2025-06-23T16:44:28,0,silver
779,EG,Alexandria,2024-08-14T09:37:53,0,none
780,KW,Kuwait City,2025-10-13T11:49:42,0,gold
781,SA,Dammam,2024-08-04T18:33:30,1,silver
782,QA,Doha,2024-11-08T05:14:04,0,none
783,SA,Makkah,2025-09-28T11:34:05,1,gold
784,AE,Abu Dhabi,2024-07-12T00:32:25,0,none
785,OM,Muscat,2025-09-19T17:19:06,0,silver
786,SA,Madinah,2025-07-16T15:09:03,0,none
787,EG,Cairo,2024-11-01T22:33:59,0,silver
788,SA,Tabuk,2024-07-12T22:46:14,0,none
789,EG,Alexandria,2024-04-23T02:10:33,1,silver
790,AE,Abu Dhabi,2025-05-10T14:55:04,0,none
791,SA,Tabuk,2024-11-24T19:50:10,0,silver
792,SA,Madinah,2024-05-21T01:17:47,0,none
793,SA,Khobar,2024-06-18T19:25:30,0,silver
794,SA,Jeddah,2024-09-29T21:51:05,0,silver
795,SA,Jeddah,2024-03-17T06:13:03,0,silver
796,SA,Khobar,2025-02-15T08:14:03,0,silver
797,SA,Jeddah,2024-04-12T06:19:25,0,none
798,SA,Tabuk,2025-08-17T05:26:18,0,gold
799,AE,Dubai,2024-05-29T20:39:52,1,silver
800,AE,Ajman,2025-07-26T10:42:24,0,none
801,EG,Giza,2025-09-14T09:22:05,1,platinum
802,SA,Madinah,2025-12-31T09:06:09,0,none
803,KW,Kuwait City,2025-04-20T18:00:42,0,none
804,AE,Dubai,2024-09-13T03:28:20,0,none
805,SA,Madinah,2024-10-06T15:57:34,1,silver
806,SA,Dammam,2024-03-08T19:21:48,0,silver
807,AE,Abu Dhabi,2024-03-25T15:06:49,0,silver
808,SA,Makkah,2024-02-11T01:58:49,0,silver
809,SA,Tabuk,2024-01-05T07:21:16,0,silver
810,OM,Muscat,2025-01-14T10:16:56,0,gold
811,SA,Makkah,2025-09-23T05:41:42,0,silver
812,SA,Riyadh,2025-08-30T23:29:30,0,none
813,OM,Muscat,2025-12-05T06:04:33,0,none
814,AE,Ajman,2024-07-31T00:41:57,0,silver
815,SA,Khobar,2024-04-10T17:24:45,0,none
816,KW,Kuwait City,2024-07-28T08:38:07,1,platinum
817,KW,Kuwait City,2024-02-24T10:41:19,0,none
818,SA,Khobar,2024-12-17T14:16:06,1,gold
819,AE,Sharjah,2025-07-25T23:01:16,0,silver
820,SA,Riyadh,2025-08-02T11:10:24,0,none
821,SA,Makkah,2025-07-17T19:19:55,0,gold
822,AE,Sharjah,2025-06-04T03:23:31,0,silver
823,SA,Makkah,2025-08-03T10:28:37,0,none
824,AE,Abu Dhabi,2024-04-06T14:32:55,1,gold
825,EG,Alexandria,2025-03-11T23:52:50,0,silver
826,SA,Madinah,2025-04-24T16:00:38,0,silver
827,AE,Sharjah,2026-01-29T00:53:47,1,platinum
828,SA,Khobar,2025-12-12T04:42:19,0,none
829,KW,Kuwait City,2024-07-19T18:18:08,0,gold
830,SA,Makkah,2025-02-25T07:38:24,0,silver
831,AE,Sharjah,2025-07-12T14:12:49,0,gold
832,AE,Ajman,2025-05-21T12:41:09,0,none
833,SA,Jeddah,2024-12-22T18:53:01,0,none
834,AE,Abu Dhabi,2024-05-05T03:38:15,1,silver
835,AE,Abu Dhabi,2025-09-09T16:34:17,0,gold
836,AE,Abu Dhabi,2024-10-28T21:39:07,0,gold
837,EG,Cairo,2024-02-29T21:58:25,1,gold
838,OM,Muscat,2024-07-12T16:05:00,0,none
839,SA,Jeddah,2026-01-23T11:34:55,0,none
840,SA,Makkah,2024-01-11T00:22:06,0,gold
841,SA,Makkah,2024-10-29T15:32:01,0,none
842,EG,Alexandria,2024-01-26T04:59:50,0,none
843,SA,Tabuk,2024-01-12T14:35:24,0,none
844,SA,Madinah,2025-07-01T05:55:46,0,gold
845,SA,Madinah,2026-02-23T18:04:41,1,silver
846,KW,Kuwait City,2024-01-31T12:32:07,1,gold
847,SA,Jeddah,2025-03-12T01:21:22,0,silver
848,AE,Dubai,2025-05-29T16:07:37,0,none
849,SA,Madinah,2026-02-13T06:50:30,0,none
850,BH,Manama,2024-12-04T08:27:33,0,none
851,SA,Madinah,2024-08-03T05:01:05,0,none
852,SA,Dammam,2024-05-01T21:35:04,0,none
853,KW,Kuwait City,2024-11-28T11:46:11,0,none
854,QA,Doha,2025-05-22T02:22:28,0,silver
855,SA,Madinah,2024-01-15T10:17:17,0,gold
856,SA,Jeddah,2025-10-16T09:51:41,0,none
857,EG,Cairo,2025-10-06T01:00:51,0,gold
858,KW,Kuwait City,2024-07-14T07:50:18,0,none
859,SA,Dammam,2024-10-21T03:38:01,1,platinum
860,SA,Madinah,2025-04-25T05:51:54,0,none
861,EG,Alexandria,2025-04-06T04:57:15,1,silver
862,EG,Alexandria,2025-07-25T01:59:10,0,none
863,EG,Alexandria,2025-11-14T08:32:21,0,none
864,AE,Abu Dhabi,2024-02-06T18:59:15,0,gold
865,SA,Madinah,2025-04-11T06:05:08,0,none
866,QA,Doha,2025-04-03T10:08:01,1,gold
867,KW,Kuwait City,2024-03-16T04:20:10,0,none
868,EG,Alexandria,2025-09-23T17:56:41,0,none
869,SA,Tabuk,2024-08-21T03:30:29,0,none
870,SA,Makkah,2025-10-02T09:21:23,0,none
871,EG,Alexandria,2025-06-15T15:11:44,0,silver
872,SA,Tabuk,2024-12-28T19:43:13,1,gold
873,OM,Muscat,2024-07-22T00:27:09,0,none
874,SA,Makkah,2025-08-27T22:21:12,0,silver
875,AE,Dubai,2025-05-07T12:25:44,1,gold
876,KW,Kuwait City,2024-10-12T13:15:57,0,silver
877,SA,Riyadh,2024-12-14T09:21:04,0,none
878,SA,Tabuk,2024-09-18T11:58:44,0,none
879,AE,Sharjah,2024-10-28T16:11:59,0,none
880,AE,Dubai,2024-12-06T10:21:35,0,none
881,SA,Riyadh,2025-07-21T17:37:27,0,none
882,AE,Abu Dhabi,2025-07-09T01:47:19,0,silver
883,QA,Doha,2025-09-04T12:18:06,0,silver
884,SA,Dammam,2024-03-12T16:40:12,0,none
885,SA,Tabuk,2024-05-07T11:29:10,0,none
886,SA,Madinah,2025-01-10T11:11:34,0,silver
887,SA,Tabuk,2025-10-19T00:23:47,0,none
888,SA,Jeddah,2025-06-21T03:08:17,1,silver
889,SA,Khobar,2025-11-25T13:40:53,0,none
890,AE,Dubai,2025-02-15T03:47:58,1,silver
891,SA,Riyadh,2024-07-03T18:46:24,0,none
892,BH,Manama,2025-03-20T15:27:20,1,silver
893,SA,Jeddah,2025-07-13T20:36:28,0,silver
894,SA,Dammam,2024-06-02T13:10:53,0,silver
895,EG,Alexandria,2024-10-09T21:28:31,0,silver
896,KW,Kuwait City,2024-01-15T13:13:28,0,none
897,SA,Jeddah,2025-12-13T19:43:51,0,silver
898,SA,Riyadh,2024-07-22T04:14:00,0,silver
899,SA,Madinah,2025-09-29T06:42:08,0,silver
900,SA,Riyadh,2025-02-28T03:05:31,0,none
901,SA,Dammam,2025-11-02T13:10:41,0,silver
902,SA,Dammam,2025-05-31T10:36:41,0,silver
903,SA,Tabuk,2024-03-31T10:47:19,0,none
904,SA,Riyadh,2024-02-19T19:10:13,0,none
905,BH,Manama,2025-11-20T02:19:32,0,silver
906,AE,Dubai,2025-01-08T19:32:54,1,gold
907,SA,Tabuk,2024-07-11T23:26:58,1,silver
908,SA,Khobar,2025-02-11T14:37:28,0,silver
909,SA,Khobar,2025-11-15T22:55:31,0,none
910,SA,Dammam,2025-05-27T14:25:06,1,platinum
911,EG,Alexandria,2025-01-04T14:25:48,0,none
912,KW,Kuwait City,2024-12-06T16:10:55,0,none
913,QA,Doha,2025-10-26T16:41:20,0,none
914,OM,Muscat,2025-12-02T08:50:11,0,silver
915,OM,Muscat,2025-10-05T17:06:01,1,platinum
916,BH,Manama,2024-08-28T08:13:07,1,silver
917,SA,Tabuk,2024-02-06T10:52:31,1,silver
918,SA,Jeddah,2025-08-12T00:51:46,1,platinum
919,SA,Jeddah,2025-03-23T07:45:55,1,gold
920,AE,Dubai,2024-09-10T22:20:47,0,silver
921,SA,Dammam,2025-05-03T20:36:29,0,none
922,EG,Cairo,2024-02-13T23:23:45,1,silver
923,AE,Abu Dhabi,2024-09-29T14:04:41,0,silver
924,SA,Dammam,2025-10-29T09:45:46,0,silver
925,SA,Khobar,2026-01-03T09:24:14,1,silver
926,SA,Jeddah,2026-01-17T17:27:46,0,none
927,SA,Makkah,2024-03-02T03:18:52,0,none
928,KW,Kuwait City,2024-10-05T17:48:08,0,none
929,AE,Sharjah,2025-11-22T07:44:39,0,none
930,EG,Giza,2025-05-30T15:29:39,0,none
931,SA,Dammam,2024-12-25T04:33:08,0,silver
932,SA,Jeddah,2024-04-04T05:33:53,0,none
933,SA,Riyadh,2024-06-23T07:45:32,0,none
934,EG,Giza,2025-02-28T10:46:23,0,silver
935,EG,Cairo,2025-07-20T21:04:46,0,none
936,SA,Riyadh,2025-04-14T00:13:56,0,gold
937,BH,Manama,2025-02-23T18:59:17,0,none
938,SA,Jeddah,2025-06-06T18:54:38,0,none
939,KW,Kuwait City,2024-04-28T08:53:21,0,none
940,SA,Madinah,2024-10-24T21:52:40,0,none
941,SA,Madinah,2024-09-23T12:28:51,0,none
942,EG,Cairo,2024-08-17T01:52:23,0,none
943,SA,Madinah,2024-09-06T09:20:34,0,gold
944,SA,Madinah,2024-10-11T16:54:32,0,none
945,SA,Jeddah,2025-01-31T10:28:40,0,gold
946,SA,Khobar,2025-03-31T01:46:13,1,platinum
947,AE,Dubai,2024-09-19T21:16:38,1,gold
948,KW,Kuwait City,2025-08-05T16:44:18,1,silver
949,KW,Kuwait City,2024-09-25T03:50:58,0,none
950,SA,Madinah,2024-07-31T03:26:57,0,gold
951,SA,Makkah,2024-01-24T05:56:24,0,none
952,SA,Khobar,2024-05-11T08:28:07,0,silver
953,SA,Jeddah,2025-11-25T20:18:20,1,platinum
954,SA,Makkah,2025-04-01T10:43:31,0,silver
955,BH,Manama,2024-02-19T17:46:01,0,gold
956,KW,Kuwait City,2025-11-07T03:50:03,1,silver
957,EG,Alexandria,2024-12-18T20:59:14,0,none
958,SA,Madinah,2024-05-25T02:43:35,1,silver
959,SA,Khobar,2025-07-24T16:41:21,0,none
960,SA,Tabuk,2024-06-06T02:26:14,1,gold
961,SA,Madinah,2024-09-08T15:46:46,0,none
962,SA,Khobar,2025-08-06T21:17:09,1,platinum
963,SA,Khobar,2025-10-11T11:58:44,0,silver
964,SA,Tabuk,2025-05-31T03:11:54,0,silver
965,BH,Manama,2025-10-26T08:05:39,0,none
966,SA,Khobar,2026-02-16T05:37:40,0,none
967,BH,Manama,2024-12-08T23:00:54,0,silver
968,SA,Madinah,2024-02-25T02:31:06,0,silver
969,AE,Sharjah,2025-04-06T05:27:39,0,none
970,SA,Tabuk,2024-12-13T20:37:44,0,silver
971,SA,Riyadh,2025-11-19T09:24:54,0,none
972,SA,Riyadh,2024-06-14T08:16:21,0,none
973,SA,Dammam,2026-01-10T23:44:41,0,silver
974,QA,Doha,2025-05-16T22:30:53,0,gold
975,SA,Tabuk,2025-11-03T10:17:15,0,none
976,AE,Ajman,2025-04-19T09:48:51,0,none
977,SA,Madinah,2024-02-22T15:11:53,1,silver
978,SA,Makkah,2024-02-04T08:43:51,0,gold
979,SA,Riyadh,2024-08-23T20:19:30,0,silver
980,SA,Jeddah,2024-02-07T20:53:33,0,none
981,OM,Muscat,2024-05-22T03:38:53,0,silver
982,EG,Giza,2025-03-26T01:32:53,0,none
983,EG,Giza,2026-01-27T01:20:42,0,none
984,SA,Tabuk,2024-11-27T02:29:35,0,none
985,SA,Khobar,2024-09-27T03:20:19,0,silver
986,QA,Doha,2024-01-23T01:53:39,0,gold
987,SA,Madinah,2025-01-03T21:57:19,0,none
988,SA,Tabuk,2024-12-21T04:17:21,1,gold
989,SA,Madinah,2024-05-01T20:33:48,0,silver
990,EG,Alexandria,2025-07-31T20:21:37,0,none
991,AE,Ajman,2024-09-08T09:34:03,0,none
992,EG,Giza,2025-09-14T07:44:34,1,silver
993,EG,Cairo,2025-01-13T18:41:41,0,none
994,SA,Tabuk,2024-05-19T21:30:02,1,gold
995,QA,Doha,2024-08-11T04:37:49,0,gold
996,SA,Khobar,2024-01-23T16:03:09,0,none
