refund_id,order_id,refund_ts,reason,amount
502,297784,2025-08-21T06:02:28,customer_return,179.11
503,117474,2024-06-26T07:47:06,delivery_issue,219.45
504,316164,2025-11-24T13:53:22,merchant_cancel,104.87
505,392800,2025-12-06T00:26:35,fraud,39.15
506,53173,2025-08-15T01:00:29,merchant_cancel,111.85
507,202776,2025-04-14T12:02:17,customer_return,342.01
508,366887,2025-10-28T15:08:34,delivery_issue,90.28
509,483296,2026-01-10T17:20:18,merchant_cancel,50.89
510,159509,2024-06-29T09:39:09,customer_return,7.24
511,239110,2024-07-14T06:41:35,delivery_issue,152.31
512,476361,2025-03-15T18:58:40,merchant_cancel,176.72
513,327174,2026-02-05T05:14:48,merchant_cancel,57.12
514,391413,2026-01-29T18:16:35,duplicate_charge,132.18
515,360212,2024-05-25T11:46:03,fraud,101.57
516,120778,2024-10-11T03:49:17,customer_return,57.91
517,207926,2025-04-25T12:09:55,delivery_issue,102.67
518,233547,2024-06-23T19:37:57,delivery_issue,79.14
519,382068,2026-01-08T23:13:50,customer_return,1.17
520,91842,2026-02-24T09:17:26,merchant_cancel,167.75
521,260080,2025-09-08T06:13:06,other,102.1
522,368519,2026-01-05T04:56:50,customer_return,38.28
523,497441,2025-08-28T12:02:41,delivery_issue,25.11
524,111706,2024-07-23T06:45:20,duplicate_charge,106.53
525,218298,2024-11-18T03:08:05,customer_return,195.18
526,36743,2024-09-05T04:11:36,customer_return,15.91
527,205352,2026-02-09T12:21:21,duplicate_charge,710.49
528,291660,2025-09-11T01:19:31,merchant_cancel,23.7
529,418803,2026-02-02T05:23:41,merchant_cancel,88.57
530,118624,2025-01-23T06:22:49,delivery_issue,97.12
531,405640,2024-07-06T07:07:54,other,56.86
532,435420,2025-11-16T20:18:08,delivery_issue,97.26
533,43476,2025-08-27T18:50:32,fraud,11.95
534,8913,2025-03-21T07:34:39,delivery_issue,37.57
535,223096,2024-04-13T13:46:44,customer_return,78.25
536,102554,2025-08-29T23:06:36,customer_return,167.35
537,135053,2024-10-14T01:30:50,customer_return,96.78
538,221575,2025-05-06T04:55:37,customer_return,110.3
539,138263,2025-09-14T03:36:52,customer_return,69.27
540,258514,2024-08-15T20:35:45,delivery_issue,162.59
541,157980,2025-04-03T05:27:04,merchant_cancel,4.64
542,130577,2024-01-19T22:03:05,duplicate_charge,10.03
543,84683,2025-09-27T12:36:11,fraud,195.89
544,26428,2024-02-14T06:54:32,merchant_cancel,83.62
545,312497,2025-07-01T17:57:27,customer_return,191.23
546,173117,2024-01-18T05:00:57,customer_return,6.83
547,482035,2024-01-17T01:41:32,customer_return,214.36
548,387263,2024-04-07T00:39:38,duplicate_charge,319.6
549,431863,2025-11-29T11:49:16,customer_return,43.33
550,437297,2025-01-09T06:05:28,merchant_cancel,259.9
551,361132,2024-12-06T00:25:27,customer_return,196.35
552,96080,2024-10-29T18:37:15,customer_return,6.73
553,412664,2024-03-09T19:43:56,merchant_cancel,51.35
554,87208,2025-08-21T19:22:27,duplicate_charge,109.0
555,367627,2024-05-09T14:15:25,customer_return,37.61
556,187668,2025-06-30T11:21:59,delivery_issue,16.87
557,354915,2025-09-20T03:43:18,customer_return,29.28
558,431540,2024-04-26T19:14:02,customer_return,170.43
559,106931,2025-08-03T15:11:23,customer_return,32.19
560,345901,2025-12-12T20:08:02,fraud,78.62
561,344513,2025-05-24T12:56:16,customer_return,112.21
562,475108,2025-12-21T01:20:24,customer_return,201.21
563,243578,2024-01-06T08:54:08,duplicate_charge,25.13
564,388640,2024-11-23T15:20:54,customer_return,0.37
565,26812,2025-11-13T19:14:03,duplicate_charge,6.29
566,212410,2025-08-17T22:55:46,delivery_issue,8.22
567,439301,2025-06-02T03:14:55,delivery_issue,84.24
568,91817,2026-02-14T21:05:17,merchant_cancel,44.83
569,114761,2026-01-24T15:45:44,customer_return,109.9
570,147397,2024-02-12T21:04:02,customer_return,377.11
571,359125,2025-06-05T17:13:05,delivery_issue,90.15
572,458312,2025-04-28T20:22:30,other,167.65
573,226743,2025-12-17T02:04:48,delivery_issue,146.03
574,125770,2024-08-27T04:36:05,customer_return,203.96
575,47638,2024-02-01T06:36:05,merchant_cancel,63.64
576,9835,2025-11-04T06:05:27,delivery_issue,1.83
577,336902,2025-01-25T18:15:12,merchant_cancel,23.42
578,398591,2024-05-27T00:57:49,customer_return,11.23
579,234516,2025-10-24T06:56:04,delivery_issue,28.84
580,287614,2024-07-27T16:52:06,customer_return,340.7
581,65728,2025-06-21T19:57:16,other,125.11
582,330211,2026-01-05T04:54:05,customer_return,240.07
583,360542,2024-03-24T10:38:35,duplicate_charge,100.52
584,393069,2025-05-13T16:06:49,duplicate_charge,213.18
585,437783,2024-02-16T10:29:37,fraud,268.94
586,144626,2025-10-09T14:02:54,customer_return,23.42
587,297885,2024-10-24T14:46:53,duplicate_charge,69.14
588,333221,2024-11-30T21:16:00,duplicate_charge,175.55
589,144581,2024-12-19T11:33:06,fraud,5.04
590,71688,2025-04-08T15:05:54,other,66.74
591,189075,2025-04-11T22:47:34,merchant_cancel,128.13
592,290093,2025-09-17T20:52:04,merchant_cancel,129.79
593,173218,2026-02-07T18:18:35,merchant_cancel,43.62
594,347770,2025-01-20T17:40:56,customer_return,95.11
595,320788,2024-01-30T11:06:10,customer_return,110.76
596,249442,2024-09-14T12:57:53,duplicate_charge,210.32
597,7254,2025-03-25T20:59:35,delivery_issue,62.76
598,333527,2024-01-30T06:29:16,customer_return,106.54
599,238870,2024-01-21T15:19:17,delivery_issue,85.8
600,488427,2025-08-17T19:21:41,customer_return,96.1
601,196964,2024-07-03T08:34:18,fraud,126.28
602,469752,2025-08-09T18:03:32,delivery_issue,161.45
603,96660,2025-08-05T23:16:15,customer_return,190.23
604,494992,2025-10-30T04:46:23,other,16.85
605,53391,2024-12-19T03:03:33,merchant_cancel,24.21
606,276443,2024-06-30T20:25:07,duplicate_charge,9.7
607,178638,2025-12-18T05:44:05,delivery_issue,150.49
608,158609,2024-01-31T12:52:45,customer_return,233.76
609,218781,2025-10-06T18:18:04,customer_return,157.38
610,435814,2025-09-06T11:18:33,customer_return,309.14
611,253918,2024-01-18T04:03:00,duplicate_charge,32.54
612,367953,2024-09-14T10:55:19,duplicate_charge,196.05
613,278479,2026-02-08T23:38:28,merchant_cancel,0.73
614,71107,2024-08-24T02:25:28,delivery_issue,158.6
615,437269,2024-07-04T10:03:37,customer_return,296.63
616,190645,2025-05-23T07:22:11,delivery_issue,165.37
617,117223,2025-04-22T04:45:49,duplicate_charge,29.54
618,355794,2024-06-05T15:23:08,delivery_issue,49.38
619,35002,2024-07-19T10:03:07,merchant_cancel,12.65
620,238398,2024-12-30T00:52:25,merchant_cancel,143.72
621,432571,2025-05-28T04:16:30,delivery_issue,84.82
622,366112,2025-10-29T09:36:16,fraud,135.21
623,120376,2025-08-28T10:34:02,customer_return,32.58
624,260499,2024-10-19T22:55:00,customer_return,108.93
625,471019,2024-04-07T11:13:17,merchant_cancel,6.36
626,327678,2024-11-19T16:32:34,customer_return,45.59
627,91556,2025-09-20T04:15:27,duplicate_charge,107.85
628,177278,2025-11-20T11:25:13,customer_return,187.42
629,336822,2024-10-09T01:39:06,delivery_issue,25.43
630,115896,2024-03-02T09:13:40,delivery_issue,21.94
631,270544,2025-12-08T09:28:25,customer_return,60.43
632,498360,2025-10-30T01:46:41,merchant_cancel,224.55
633,289032,2025-09-04T08:05:21,duplicate_charge,217.4
634,233284,2025-08-03T05:56:09,customer_return,44.96
635,37477,2024-12-30T00:16:25,delivery_issue,215.05
636,254709,2026-01-09T20:23:50,merchant_cancel,63.14
637,425117,2024-07-17T11:07:08,customer_return,88.34
638,495182,2025-04-30T08:55:17,delivery_issue,50.82
639,47970,2024-05-18T05:21:13,duplicate_charge,72.15
640,279110,2025-02-24T21:28:30,customer_return,164.21
641,325640,2025-01-13T06:50:15,duplicate_charge,46.0
642,104143,2025-06-03T23:39:59,customer_return,122.11
643,39385,2024-04-20T13:56:35,delivery_issue,61.96
644,177700,2024-06-11T13:26:14,customer_return,37.33
645,40615,2024-03-10T22:27:06,fraud,22.29
646,244285,2024-03-06T05:35:22,other,8.04
647,481676,2024-12-25T02:02:12,other,26.69
648,468627,2026-01-14T14:48:51,customer_return,268.68
649,455933,2025-10-14T21:23:05,customer_return,13.54
650,300526,2025-08-05T16:40:13,delivery_issue,94.94
651,65976,2025-03-11T18:07:09,customer_return,49.32
652,197505,2024-07-18T22:05:50,other,83.67
653,20129,2025-11-18T11:45:02,fraud,130.98
654,443556,2025-12-23T15:30:52,delivery_issue,59.96
655,166331,2024-11-08T05:15:18,other,19.16
656,125339,2024-12-04T18:52:57,delivery_issue,140.01
657,394444,2024-10-01T18:27:16,duplicate_charge,70.38
658,391644,2026-01-03T03:51:16,customer_return,10.97
659,223793,2024-04-03T19:55:44,delivery_issue,21.15
660,271349,2025-09-21T05:19:27,merchant_cancel,43.89
661,245999,2024-10-08T17:03:02,fraud,19.06
662,198056,2025-04-09T18:02:53,other,121.33
663,121773,2025-12-16T02:12:49,merchant_cancel,215.86
664,9196,2025-08-26T11:03:17,duplicate_charge,47.36
665,456467,2025-05-06T23:24:20,customer_return,152.64
666,349993,2024-05-21T15:37:57,customer_return,99.89
667,40410,2024-05-22T04:44:51,delivery_issue,173.98
668,415364,2024-08-06T05:38:57,customer_return,313.93
669,898,2025-03-06T22:42:46,customer_return,95.6
670,151764,2026-01-28T16:24:41,customer_return,31.44
671,149372,2026-02-24T03:59:26,customer_return,225.82
672,237114,2025-04-27T18:41:47,customer_return,109.76
673,48418,2025-12-08T02:59:14,delivery_issue,52.38
674,224564,2025-05-22T09:15:12,delivery_issue,79.4
675,151721,2025-02-26T19:41:59,fraud,238.67
676,364627,2025-01-17T10:53:49,duplicate_charge,66.6
677,384742,2024-11-11T03:12:39,merchant_cancel,88.68
678,405558,2025-04-08T11:11:55,other,203.62
679,213716,2024-08-08T15:45:31,delivery_issue,194.82
680,75544,2025-10-29T02:25:19,delivery_issue,119.22
681,264076,2025-12-07T02:45:52,other,285.82
682,333420,2025-10-25T13:03:08,customer_return,53.73
683,291599,2025-04-15T06:51:35,customer_return,105.64
684,353720,2025-04-19T06:45:28,merchant_cancel,66.68
685,234221,2026-02-09T07:09:43,fraud,180.05
686,110410,2026-02-21T02:47:42,delivery_issue,16.19
687,129824,2026-01-23T13:28:33,merchant_cancel,7.72
688,318794,2024-08-31T12:56:58,merchant_cancel,109.62
689,208757,2024-02-21T19:19:01,merchant_cancel,100.36
690,358482,2025-12-19T17:11:23,other,20.92
691,311880,2025-09-14T06:16:44,fraud,79.81
692,221851,2025-04-13T21:22:41,delivery_issue,46.65
693,219675,2025-12-11T12:20:51,other,13.18
694,5479,2025-10-07T06:40:45,customer_return,102.24
695,66309,2025-01-29T22:55:23,customer_return,9.09
696,367294,2024-06-12T19:54:13,merchant_cancel,70.33
697,273020,2024-05-22T02:38:55,merchant_cancel,8.98
698,376690,2024-10-03T18:15:12,other,129.13
699,317500,2024-11-18T06:07:18,delivery_issue,22.67
700,84282,2024-08-31T15:37:32,fraud,283.29
701,446145,2025-06-21T19:38:53,duplicate_charge,99.16
702,226543,2025-03-30T03:55:51,other,41.49
703,306542,2026-02-27T23:01:17,delivery_issue,11.5
704,315758,2025-08-25T13:39:10,fraud,217.76
705,268490,2024-12-06T19:27:24,customer_return,67.21
706,203025,2025-07-21T18:08:28,merchant_cancel,46.34
707,103955,2025-09-14T10:42:26,duplicate_charge,179.7
708,225399,2024-08-02T20:40:55,delivery_issue,2.18
709,212946,2025-01-25T05:32:05,delivery_issue,261.0
710,481593,2024-05-21T15:23:02,merchant_cancel,39.75
711,113806,2024-11-08T01:00:41,delivery_issue,98.57
712,304838,2025-02-05T17:44:48,merchant_cancel,107.91
713,369374,2025-12-19T08:43:11,other,84.44
714,387314,2025-09-09T10:04:52,customer_return,3.54
715,133152,2024-07-17T12:00:55,customer_return,151.59
716,245432,2025-03-25T02:08:38,other,48.26
717,55058,2025-04-22T08:36:43,delivery_issue,139.11
718,26979,2025-03-07T13:21:12,delivery_issue,95.19
719,339761,2025-08-03T10:41:38,merchant_cancel,157.99
720,409163,2025-05-20T08:51:17,other,358.76
721,428782,2024-11-13T17:54:35,duplicate_charge,59.29
722,424863,2024-02-12T11:22:25,delivery_issue,199.03
723,361838,2025-05-12T16:43:00,duplicate_charge,126.48
724,392395,2025-01-23T17:10:52,customer_return,98.21
725,288697,2026-02-12T01:41:54,delivery_issue,199.89
726,312353,2024-07-05T05:40:50,customer_return,269.79
727,146061,2024-10-20T01:49:38,fraud,9.32
728,365437,2024-11-18T18:25:44,duplicate_charge,229.36
729,101156,2024-09-27T03:33:06,merchant_cancel,221.54
730,307555,2024-07-07T10:14:21,merchant_cancel,44.08
731,387892,2025-06-30T15:15:09,customer_return,117.72
732,418005,2025-09-05T12:43:58,delivery_issue,55.22
733,373182,2026-01-19T07:58:30,customer_return,115.46
734,51266,2024-08-27T01:15:25,fraud,25.31
735,442012,2025-09-26T20:45:21,duplicate_charge,73.26
736,60319,2025-07-08T23:23:21,delivery_issue,38.92
737,141445,2024-05-31T04:32:54,customer_return,12.49
738,37981,2026-01-03T13:13:53,merchant_cancel,127.39
739,209214,2024-06-18T18:53:58,customer_return,93.74
740,155605,2024-04-13T00:14:41,merchant_cancel,14.63
741,474563,2025-09-26T02:11:00,customer_return,0.76
742,186880,2024-02-24T11:15:30,customer_return,8.81
743,448874,2024-08-17T23:15:29,customer_return,64.72
744,400493,2024-04-23T02:44:56,delivery_issue,23.05
745,460418,2024-02-27T13:12:15,customer_return,178.19
746,313997,2024-02-08T18:37:39,merchant_cancel,112.83
747,262739,2026-02-12T09:11:18,customer_return,22.08
748,471792,2025-07-22T21:04:44,fraud,364.97
749,21076,2024-10-06T13:52:35,delivery_issue,4.07
750,125908,2025-03-04T20:45:33,delivery_issue,12.56
751,452374,2024-11-12T03:29:59,fraud,40.84
752,5383,2025-10-09T06:02:28,customer_return,119.0
753,130357,2024-07-01T02:26:55,customer_return,211.41
754,8062,2025-12-31T21:19:27,customer_return,52.46
755,275034,2024-03-02T08:56:58,other,199.82
756,335387,2024-06-05T19:06:38,fraud,24.19
757,437453,2025-08-11T13:22:53,duplicate_charge,55.7
758,426413,2024-03-02T22:29:32,customer_return,47.37
759,377855,2025-03-24T23:05:36,merchant_cancel,118.0
760,394359,2024-09-28T13:31:31,other,27.02
761,97085,2024-07-18T23:33:17,duplicate_charge,65.76
762,43507,2024-09-14T00:17:30,delivery_issue,21.13
763,389473,2025-01-15T19:13:27,duplicate_charge,221.61
764,62500,2025-10-10T00:19:23,duplicate_charge,8.09
765,17905,2024-04-05T04:23:56,delivery_issue,78.82
766,70438,2024-09-11T04:15:39,fraud,260.68
767,71528,2024-12-06T10:06:23,fraud,55.1
768,84128,2025-05-29T05:02:02,customer_return,45.84
769,493683,2024-07-23T00:37:51,fraud,139.03
770,378488,2025-05-13T10:51:23,merchant_cancel,3.15
771,381253,2024-12-15T22:27:16,duplicate_charge,28.59
772,323527,2025-08-06T22:48:57,delivery_issue,120.09
773,487980,2025-07-02T23:49:43,other,7.69
774,117791,2025-12-12T05:25:25,customer_return,70.94
775,184641,2025-04-01T13:56:21,customer_return,52.42
776,427541,2025-10-30T15:23:29,merchant_cancel,219.14
777,326208,2024-03-14T00:12:42,customer_return,129.48
778,71561,2024-07-06T00:04:39,merchant_cancel,37.18
779,55150,2024-07-30T10:53:35,duplicate_charge,69.94
780,219168,2025-06-22T15:11:41,customer_return,86.96
781,10603,2024-03-27T12:52:22,duplicate_charge,197.86
782,367583,2025-10-31T03:59:19,merchant_cancel,437.85
783,105334,2026-01-07T19:24:00,customer_return,21.22
784,266964,2025-10-17T09:35:44,delivery_issue,24.63
785,440032,2025-03-19T23:47:49,merchant_cancel,80.98
786,374890,2025-08-25T08:16:16,delivery_issue,3.16
787,389771,2025-09-22T14:49:21,customer_return,40.7
788,106793,2026-02-19T06:58:50,customer_return,228.89
789,459975,2025-12-02T22:37:24,delivery_issue,42.06
790,114963,2024-05-22T23:58:53,customer_return,71.52
791,387310,2025-08-02T23:42:26,duplicate_charge,555.79
792,329661,2024-02-17T07:05:18,duplicate_charge,210.64
793,484305,2024-12-01T17:36:09,other,12.5
794,354449,2024-11-19T07:21:30,merchant_cancel,189.93
795,179294,2026-03-09T17:02:16,customer_return,25.75
796,230954,2025-10-17T09:41:05,delivery_issue,34.75
797,475025,2025-12-28T08:36:27,customer_return,267.36
798,489030,2025-05-29T18:09:24,customer_return,184.88
799,322886,2024-03-28T04:53:34,delivery_issue,124.41
800,448720,2025-03-04T08:38:38,fraud,2.02
801,183721,2024-02-23T01:08:05,customer_return,59.7
802,46011,2024-10-23T04:13:42,merchant_cancel,162.2
803,39657,2024-12-05T10:54:11,merchant_cancel,170.27
804,229104,2024-08-25T00:51:29,merchant_cancel,15.56
805,380080,2024-01-10T18:42:21,customer_return,43.36
806,80052,2025-10-08T07:03:42,customer_return,209.4
807,403266,2024-07-24T06:26:10,other,40.16
808,131321,2024-07-20T05:14:30,other,108.61
809,309194,2025-10-11T21:56:29,fraud,259.56
810,58388,2024-08-18T21:24:25,delivery_issue,69.2
811,450649,2025-07-09T18:59:32,fraud,32.84
812,303987,2025-08-16T23:33:05,merchant_cancel,56.9
813,459984,2024-07-16T16:53:25,delivery_issue,108.11
814,276391,2024-04-27T23:58:28,customer_return,116.82
815,183443,2026-02-03T23:56:00,customer_return,36.66
816,395012,2025-10-14T05:43:53,customer_return,127.01
817,201159,2025-05-21T21:57:56,customer_return,215.2
818,45496,2025-06-25T06:33:18,merchant_cancel,63.71
819,61543,2024-03-21T05:25:45,customer_return,3.88
820,380491,2025-01-25T17:43:05,delivery_issue,97.93
821,215241,2024-08-30T07:54:02,delivery_issue,267.62
822,64490,2024-12-16T03:48:21,other,37.58
823,79833,2024-12-19T17:19:24,delivery_issue,550.61
824,388340,2025-10-28T20:12:12,merchant_cancel,39.67
825,111891,2025-06-07T03:15:57,customer_return,74.41
826,297050,2024-06-07T04:36:16,duplicate_charge,55.76
827,153164,2025-04-21T19:23:39,duplicate_charge,68.3
828,343401,2026-01-13T12:45:07,merchant_cancel,525.31
829,190317,2024-02-25T01:26:34,other,22.9
830,494483,2026-01-16T22:03:19,other,216.91
831,51339,2024-12-08T14:15:06,merchant_cancel,23.77
832,352457,2025-09-21T07:29:27,delivery_issue,78.7
833,407082,2024-10-10T20:25:58,customer_return,40.7
834,106035,2026-01-11T07:56:27,duplicate_charge,39.84
835,38548,2024-02-08T12:24:16,customer_return,122.43
836,305062,2024-08-06T01:00:28,customer_return,45.25
837,499434,2024-04-16T11:26:47,customer_return,2.05
838,308963,2025-06-30T00:16:56,duplicate_charge,351.36
839,358651,2025-06-30T22:46:41,customer_return,8.45
840,414348,2025-02-20T20:47:06,delivery_issue,51.3
841,243430,2024-09-21T07:41:16,customer_return,166.08
842,139904,2025-10-01T17:42:09,merchant_cancel,95.71
843,174527,2024-10-21T02:24:32,merchant_cancel,132.98
844,318243,2025-05-26T15:19:49,customer_return,119.9
845,393688,2025-08-18T08:15:44,merchant_cancel,247.27
846,316470,2025-11-05T19:11:09,customer_return,178.09
847,77195,2025-11-20T18:21:47,other,186.93
848,36484,2025-07-18T09:28:01,delivery_issue,65.17
849,110734,2025-07-25T15:01:48,fraud,29.88
850,272219,2025-04-19T17:36:32,customer_return,619.27
851,166735,2025-09-27T19:32:47,delivery_issue,255.38
852,94984,2025-03-20T18:57:40,customer_return,119.6
853,393756,2024-09-09T17:31:04,delivery_issue,62.72
854,151688,2024-04-25T07:57:16,merchant_cancel,107.74
855,440896,2024-08-06T21:33:30,customer_return,174.27
856,92842,2025-04-26T06:57:41,customer_return,86.28
857,195620,2024-05-16T18:26:01,customer_return,69.88
858,272160,2025-03-09T12:19:52,other,79.19
859,396369,2026-01-08T16:44:53,delivery_issue,40.39
860,20208,2024-10-05T10:03:38,delivery_issue,170.26
861,78602,2025-04-29T23:18:37,duplicate_charge,9.31
862,127913,2024-10-25T23:03:16,customer_return,22.35
863,355006,2025-12-15T03:58:00,delivery_issue,88.07
864,107688,2024-06-23T08:26:00,delivery_issue,24.85
865,499768,2025-03-23T20:27:33,duplicate_charge,32.39
866,369224,2025-08-05T15:17:40,merchant_cancel,58.2
867,166773,2026-02-08T01:05:11,customer_return,29.19
868,234863,2024-02-12T21:49:30,delivery_issue,82.35
869,27526,2025-03-07T18:56:27,customer_return,55.98
870,122170,2025-09-26T22:36:06,merchant_cancel,11.11
871,432340,2024-10-31T23:43:59,customer_return,890.94
872,64,2025-01-20T10:43:29,customer_return,356.25
873,167473,2024-10-13T00:52:12,customer_return,17.93
874,14618,2024-06-04T12:45:44,customer_return,205.53
875,184461,2025-04-05T09:05:12,duplicate_charge,134.81
876,287664,2025-08-13T01:01:34,customer_return,8.05
877,98189,2024-07-27T17:56:25,customer_return,575.0
878,413436,2024-04-25T21:15:50,delivery_issue,95.48
879,280879,2025-04-06T01:34:54,customer_return,130.34
880,210912,2025-03-19T17:04:10,customer_return,185.23
881,92860,2024-01-24T01:05:24,customer_return,79.13
882,395113,2024-05-24T12:49:56,customer_return,56.03
883,497344,2024-09-03T22:06:32,customer_return,21.78
